address,lat,lon,formatted_address,loc_type
700 SONOMA ST Charlottesville VA,38.0209964,-78.4730163,"700 Sonoma St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1300 FRANCIS FIFE WAY Charlottesville VA,38.0263953,-78.5016868,"1300 Francis Fife Way, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1300 LYNNE PL Charlottesville VA,38.0877879,-78.501732,"Lynnwood Ln, Charlottesville, VA 22901, USA",GEOMETRIC_CENTER
1100 HERNDON RD Charlottesville VA,38.0458873,-78.4884666,"1100 Herndon Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
500 ST SW Charlottesville VA,38.0331881,-78.4965709,"1111 West Main Street (U.VA. Medical Alumni Association), 1111 W Main St, Charlottesville, VA 22903, USA",ROOFTOP
1200 HARRIS RD Charlottesville VA,38.013816,-78.489212,"1200 Harris Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
500 MONTICELLO RD Charlottesville VA,38.024124,-78.4747604,"500 Monticello Rd, Charlottesville, VA 22902, USA",ROOFTOP
900 ROSSER LN Charlottesville VA,38.0447599,-78.496695,"900 Rosser Ln, Charlottesville, VA 22903, USA",ROOFTOP
600 E MAPLE ST Charlottesville VA,38.0329464,-78.4764252,"600 Maple St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
500 2ND ST NE Charlottesville VA,38.0343179,-78.4786984,"500 2nd St NE, Charlottesville, VA 22902, USA",ROOFTOP
100 LOCUST LANE CT Charlottesville VA,38.0450954,-78.4593982,"100 Locust Ln Ct, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
900 LOCUST AVE Charlottesville VA,38.0384124,-78.4657695,"900 Locust Ave, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
1300 VILLA WAY Charlottesville VA,38.0070599,-78.5256024,"1300 Villa Way, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1900 BRANDYWINE DR Charlottesville VA,38.0634479,-78.4767649,"1900 Brandywine Dr, Charlottesville, VA 22901, USA",ROOFTOP
100 6TH ST SE & BLENHEIM AVE Charlottesville VA,38.0235375,-78.4818529,"Blenheim Ave & 6th St SE, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
2200 HIGHLAND AVE Charlottesville VA,38.0244434,-78.5111309,"2200 Highland Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
400 PREMIER CIR Charlottesville VA,38.0726648,-78.4822557,"400 Premier Cir, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
600 RIALTO ST Charlottesville VA,38.0243755,-78.4769698,"600 Rialto St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
800 RIALTO ST Charlottesville VA,38.0217421,-78.4786967,"800 Rialto St, Charlottesville, VA 22902, USA",ROOFTOP
1800 YORKTOWN DR Charlottesville VA,38.060774,-78.4752364,"1800 Yorktown Dr, Charlottesville, VA 22901, USA",ROOFTOP
2200 BERMAR DR Charlottesville VA,38.079653,-78.4782606,"2200 Berkmar Drive, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
1900 EMMET ST S Charlottesville VA,38.0606411,-78.4925669,"1900 Emmet St N, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
600 FARISH ST Charlottesville VA,38.0347158,-78.4756936,"600 Farish St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
900 RAINIER RD Charlottesville VA,38.020944,-78.507475,"900 Rainier Rd, Charlottesville, VA 22903, USA",ROOFTOP
100 EARHART ST Charlottesville VA,38.056472,-78.4975175,"Earhart St, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
400 4TH ST SE Charlottesville VA,38.0279796,-78.4803216,"400 4th St SE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
2100 ST ANNES RD Charlottesville VA,38.0417203,-78.5147116,"2100 St Annes Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 4TH ST SW Charlottesville VA,38.0300748,-78.4792377,"100 4th St NE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
700 W SOUTH ST Charlottesville VA,38.0305064,-78.484708,"700 South Street West, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
900 2ND ST SW Charlottesville VA,38.0376679,-78.4764067,"900 2nd St NE, Charlottesville, VA 22902, USA",ROOFTOP
100 CHRISTA CT Charlottesville VA,38.0152842,-78.5081323,"Christa Ct, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
1400 RIVER RD Charlottesville VA,38.042913,-78.457742,"1400 River Rd, Charlottesville, VA 22901, USA",ROOFTOP
7200 ROCKFISH GAP Charlottesville VA,38.0393788,-78.750166,"7200 Rockfish Gap Turnpike, Greenwood, VA 22943, USA",RANGE_INTERPOLATED
1800 STADIUM RD Charlottesville VA,38.0296729,-78.5124811,"1800 Stadium Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
2000 WERTLAND ST Charlottesville VA,NA,NA,NA,NA
1500 GARDEN AVE Charlottesville VA,38.079664,-78.4922797,"1500 Garden Ct, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
400 7TH ST NE Charlottesville VA,38.031652,-78.4759252,"400 7th St NE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
700 6TH ST SW Charlottesville VA,38.0272898,-78.4909879,"700 6th St SW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1500 CARLTON RD Charlottesville VA,38.0203743,-78.4730517,"1500 Carlton Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1100 E MAIN ST Charlottesville VA,38.0295509,-78.4775899,"1100 E Main St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
300 CLEVELAND AVE Charlottesville VA,38.0197008,-78.5105947,"300 Cleveland Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
2100 WOODLAND DR Charlottesville VA,38.020246,-78.5126258,"2100 Woodland Dr, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
700 SIMMONS GAP RD Charlottesville VA,38.2056915,-78.5046984,"700 Simmons Gap Rd, Dyke, VA 22935, USA",RANGE_INTERPOLATED
400 HANOVER ST Charlottesville VA,38.0280571,-78.5014389,"400 Hanover St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
400 STAGECOACH RD Charlottesville VA,38.0059831,-78.5148821,"400 Stagecoach Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 CAMERON LN Charlottesville VA,38.0390126,-78.5108719,"200 Cameron Ln, Charlottesville, VA 22903, USA",ROOFTOP
1300 OAK HILL DR Charlottesville VA,38.0008389,-78.5148636,"1300 Oak Hill Dr, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 ERIC PL Charlottesville VA,38.0190981,-78.5016841,"100 Eric Pl, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1700 DAIRY RD Charlottesville VA,NA,NA,NA,NA
1800 DAIRY RD Charlottesville VA,38.0543813,-78.4871073,"1800 Dairy Rd, Charlottesville, VA 22903, USA",ROOFTOP
1600 EARLYSVILLE RD Charlottesville VA,38.0827975,-78.4911886,"1600 Earlysville Rd, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
500 GRADY AVE Charlottesville VA,38.0376938,-78.4908732,"500 Grady Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
300 W MARKET ST Charlottesville VA,38.0322789,-78.4833524,"300 West Market Street, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1000 250 BYPASS Charlottesville VA,38.0365917,-78.4639753,"1000 US-250 BYP, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
100 KERRY LN Charlottesville VA,38.0671959,-78.4717208,"100 Kerry Ln, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
200 6TH ST NW Charlottesville VA,38.0317565,-78.4881222,"200 6th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
800 CARLTON AVE Charlottesville VA,38.0243467,-78.474449,"800 Carlton Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1200 CUTLER LN Charlottesville VA,38.0445991,-78.4701715,"1200 Cutler Ln, Charlottesville, VA 22901, USA",ROOFTOP
2300 GREENBRIER DR Charlottesville VA,38.0657793,-78.4689516,"2300 Greenbrier Dr, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
100 LYMAN ST Charlottesville VA,37.996091,-78.4846211,"Lyman Hills Dr, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
1900 HAMPTON ST Charlottesville VA,38.0184721,-78.4675951,"1900 Hampton St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
3400 DICK WOODS RD Charlottesville VA,38.0334305,-78.6030349,"3400 Dick Woods Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 KELSEY CT Charlottesville VA,38.0416455,-78.4855765,"100 Kelsey Ct, Charlottesville, VA 22903, USA",ROOFTOP
2200 STADIUM RD Charlottesville VA,38.0285759,-78.5174628,"2200 Stadium Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
500 9TH ST NW Charlottesville VA,38.0363402,-78.4899411,"500 9th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1700 GALLOWAY DR Charlottesville VA,38.0556314,-78.4736458,"1700 Galloway Dr, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
1300 E JEFFERSON ST Charlottesville VA,38.0277268,-78.4665456,"1300 E Jefferson St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1300 BRANCHLAND BLVD Charlottesville VA,38.071926,-78.477367,"1300 Branchlands Dr, Charlottesville, VA 22901, USA",ROOFTOP
100 4TH ST Charlottesville VA,38.0306413,-78.4865744,"100 4th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 I-64 MILE MARKER 122 Charlottesville VA,38.034899,-78.6288796,"Interstate 64 West at mile marker 113, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
200 BAILEY RD Charlottesville VA,38.0210423,-78.4961371,"Bailey Rd, Charlottesville, VA, USA",GEOMETRIC_CENTER
600 HIGHLAND AVE Charlottesville VA,38.0190645,-78.5065972,"600 Highland Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 NORTHWOOD CIR Charlottesville VA,38.0367921,-78.4784106,"100 Northwood Cir, Charlottesville, VA 22902, USA",ROOFTOP
900 THREATS BY PHONE Charlottesville VA,38.0801316,-78.4721853,"200 Albemarle Square, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
300 BERRING ST Charlottesville VA,38.0233955,-78.4906509,"300 Berring St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 PRESTON PL Charlottesville VA,38.0312195,-78.482897,"100 Old Preston Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1000 HARRIS ST Charlottesville VA,38.039053,-78.479806,"1000 Harris St, Charlottesville, VA 22903, USA",ROOFTOP
200 HENTLEY AVE Charlottesville VA,38.0215853,-78.5187798,"200 Huntley Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1200 MARKET ST Charlottesville VA,38.0266213,-78.4684057,"1200 E Market St, Charlottesville, VA 22902, USA",ROOFTOP
100 SHASTA CT Charlottesville VA,38.0130281,-78.5114782,"100 Shasta Ct, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
400 WESTFIELD RD Charlottesville VA,38.0736729,-78.4847639,"400 Westfield Rd, Charlottesville, VA 22901, USA",ROOFTOP
1400 WESTWOOD Charlottesville VA,38.0448636,-78.479757,"1400 Westwood Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 SADLER ST Charlottesville VA,38.0360823,-78.4985164,"Sadler St, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
1300 PRESTON AVE Charlottesville VA,38.044766,-78.4930542,"1300 Preston Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
700 WATSON AVE Charlottesville VA,38.0393077,-78.4676671,"700 Watson Ave, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
1700 MONTICELLO AVE Charlottesville VA,38.0162258,-78.475955,"1700 Monticello Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1100 ALDERMAN RD Charlottesville VA,38.0296571,-78.5161602,"1100 Alderman Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 MEGAN CT Charlottesville VA,38.0457865,-78.4571165,"Megan Ct, Charlottesville, VA 22901, USA",GEOMETRIC_CENTER
1700 CEDAR HILL RD Charlottesville VA,38.0609785,-78.4979405,"1700 Cedar Hill Rd, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
100 13TH ST Charlottesville VA,38.0333831,-78.4982878,"100 13th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
2000 PLINEY RD Charlottesville VA,37.9969233,-78.5271897,"2000 Pliny Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
300 250 BYPASS FIRE STATION Charlottesville VA,38.0293627,-78.4862101,"203 Ridge St, Charlottesville, VA 22902, USA",ROOFTOP
100 MADISON AVE Charlottesville VA,38.0364048,-78.5023953,"100 Madison Ln, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 WERTLAND ST Charlottesville VA,38.0344728,-78.4970338,"Wertland St, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
300 EMMET ST N Charlottesville VA,38.0413434,-78.5061486,"300 Emmet St N, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1700 BURNLEY AVE Charlottesville VA,38.0429055,-78.4973985,"1700 Burnley Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 RUGBY AVE Charlottesville VA,38.0368693,-78.5033943,"100 Rugby Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
900 ARLINGTON BLVD Charlottesville VA,38.0496947,-78.5066568,"Arlington Blvd, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
1100 W HIGH ST Charlottesville VA,38.0315578,-78.4700881,"1100 E High St, Charlottesville, VA 22902, USA",ROOFTOP
400 LANE RD Charlottesville VA,38.0312022,-78.5004932,"Lane Rd, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
1400 UNIVERSITY CIR Charlottesville VA,NA,NA,NA,NA
800 ST JAMES CIR Charlottesville VA,38.036043,-78.4643204,"800 St James Cir, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 BYPASS & MCINTIRE RD Charlottesville VA,38.0341554,-78.4827634,"200 McIntire Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
700 E JEFFERSON ST Charlottesville VA,38.030705,-78.476009,"700 E Jefferson St, Charlottesville, VA 22902, USA",ROOFTOP
900 NALLE ST Charlottesville VA,38.0302511,-78.4944705,"900 Nalle St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1000 ROUGEMONT AVE Charlottesville VA,38.0141532,-78.4799314,"1000 Rougemont Ave, Charlottesville, VA 22902, USA",ROOFTOP
1000 GROVE AVE Charlottesville VA,38.0347757,-78.4677442,"1000 Grove Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1000 5TH ST SW EXT Charlottesville VA,38.0089758,-78.5061586,"1200 5th St SW, Charlottesville, VA 22902, USA",ROOFTOP
1200 MILLPOND RD Charlottesville VA,38.001653,-78.498521,"1200 Millpond Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 MIDMONT LN Charlottesville VA,38.037907,-78.516702,"200 Midmont Ln, Charlottesville, VA 22903, USA",ROOFTOP
200 MURRAY AVE Charlottesville VA,38.011879,-78.6577691,"Murray Ln, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
200 7TH ST SW Charlottesville VA,38.030994,-78.4898737,"200 7th St SW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
700 FAIRWAY AVE Charlottesville VA,38.0299093,-78.4642889,"700 Fairway Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
400 FRIENDSHIP CT Charlottesville VA,37.8848256,-78.2644617,"400 Friendship Rd, Palmyra, VA 22963, USA",RANGE_INTERPOLATED
100 10TH ST NE Charlottesville VA,38.0284215,-78.473487,"100 10th St NE, Charlottesville, VA 22902, USA",ROOFTOP
100 VINCE ST Charlottesville VA,38.0194193,-78.4673519,"Vine St, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
100 MELISSA DR Charlottesville VA,38.067349,-78.473775,"100 Melissa Pl, Charlottesville, VA 22901, USA",ROOFTOP
300 HARRIS RD Charlottesville VA,38.0158676,-78.5061192,"300 Harris Rd, Charlottesville, VA 22903, USA",ROOFTOP
100 ROADES CT Charlottesville VA,38.0238285,-78.4888053,"Roades Ct, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
100 CABELL AVE Charlottesville VA,38.0430089,-78.4949863,"Cabell Ave, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
100 COMMUNITY ATTENTION HOME Charlottesville VA,38.0801316,-78.4721853,"200 Albemarle Square, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
900 ALBEMARLE ST Charlottesville VA,38.037675,-78.4845064,"900 Albemarle St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
2300 RURITAN LAKE RD Charlottesville VA,37.8814218,-78.4169072,"2300 Ruritan Lake Rd, Scottsville, VA 24590, USA",RANGE_INTERPOLATED
1600 BURNLEY AVE Charlottesville VA,38.0422996,-78.4970314,"1600 Burnley Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
2100 INGLEWOOD DR Charlottesville VA,38.0682237,-78.492626,"2100 Inglewood Dr, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
600 9TH ST NW Charlottesville VA,38.0372529,-78.4888917,"600 9th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
2100 COMMONWEALTH DR Charlottesville VA,38.0698845,-78.4926744,"2100 Commonwealth Dr, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
700 NORTHWOOD AVE Charlottesville VA,38.0364816,-78.4775108,"700 Northwood Ave, Charlottesville, VA 22902, USA",ROOFTOP
800 MERIDIAN ST Charlottesville VA,38.0219001,-78.4764489,"800 Meridian St, Charlottesville, VA 22902, USA",ROOFTOP
1200 E HIGH ST Charlottesville VA,38.0316701,-78.4663693,"1200 E High St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
2400 KERRY LN Charlottesville VA,38.0640709,-78.4728566,"2400 Kerry Ln, Charlottesville, VA 22901, USA",ROOFTOP
200 PARKWAY ST Charlottesville VA,38.0350833,-78.4779286,"200 Parkway St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 9TH ST NE Charlottesville VA,38.0299659,-78.4749984,"200 9th St NE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1800 CEDAR HILL RD Charlottesville VA,38.0629008,-78.4965116,"1800 Cedar Hill Rd, Charlottesville, VA 22901, USA",ROOFTOP
1800 UNIVERSITY WAY Charlottesville VA,38.0438344,-78.5037199,"1800 University Cir, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1500 LONG ST Charlottesville VA,38.0345609,-78.4588657,"1500 Long St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
500 RIALTO ST Charlottesville VA,38.0255595,-78.4760389,"500 Rialto St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
300 CHERRY AVE Charlottesville VA,38.0259065,-78.4889847,"300 Cherry Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
2000 MEADOWBROOK RD Charlottesville VA,38.0536888,-78.4913182,"2000 Meadowbrook Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
600 DRUID AVE Charlottesville VA,38.0204197,-78.4840758,"600 Druid Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
600 GILLESPIE AVE Charlottesville VA,38.0319226,-78.4663799,"600 Gillespie Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
3100 FONTAINE AVE Charlottesville VA,38.0260496,-78.5225009,"3100 Fontaine Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1200 STONEY RIDGE RD Charlottesville VA,38.0038906,-78.5002496,"1200 Stoney Ridge Rd, Charlottesville, VA 22902, USA",ROOFTOP
1800 COMMERCE ST Charlottesville VA,38.0315606,-78.4872771,"Commerce St, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
100 WEST ST Charlottesville VA,38.0593253,-78.4446472,"100 Northwest Ln, Charlottesville, VA 22911, USA",ROOFTOP
100 8TH ST SE Charlottesville VA,38.0317143,-78.4908249,"100 8th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
4000 E WATER ST Charlottesville VA,38.0255652,-78.469162,"4000 City Walk Way, Charlottesville, VA 22902, USA",ROOFTOP
200 W JEFFERSON ST Charlottesville VA,38.032183,-78.4813716,"200 W Jefferson St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1300 W MARKET ST Charlottesville VA,38.0263818,-78.4673838,"1300 E Market St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
500 LAMBETH LN Charlottesville VA,38.0420952,-78.5052113,"500 Lambeth Ln, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
2400 SUNSET DR Charlottesville VA,38.1634203,-78.4214074,"2400 Sunset Dr, Charlottesville, VA 22911, USA",RANGE_INTERPOLATED
100 MM 101 WEST Charlottesville VA,38.0801316,-78.4721853,"200 Albemarle Square, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
100 TRINITY IRISH PUB Charlottesville VA,38.03494,-78.500299,"1505 University Ave, Charlottesville, VA 22903, USA",ROOFTOP
100 CRESAP RD Charlottesville VA,38.0402962,-78.5084558,"100 Cresap Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1400 MCINTIRE RD Charlottesville VA,38.0424548,-78.4753226,"1400 McIntire Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1600 6TH ST Charlottesville VA,38.016712,-78.4859029,"1600 6th St SE, Charlottesville, VA 22902, USA",ROOFTOP
1100 LEE ST Charlottesville VA,38.0311617,-78.4967912,"1100 Lee St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
400 4TH ST SW Charlottesville VA,38.0284883,-78.4875405,"400 4th St SW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
900 AVON ST EXT Charlottesville VA,38.015813,-78.4854549,"900 Avon Street Ext, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
600 GROVE ST Charlottesville VA,38.030166,-78.4954243,"600 Grove St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 LONG ST Charlottesville VA,38.0363195,-78.46245,"Long St, Charlottesville, VA, USA",GEOMETRIC_CENTER
300 FREEBRIDGE LN Charlottesville VA,38.0396639,-78.4532435,"300 Free Bridge Ln, Charlottesville, VA 22911, USA",RANGE_INTERPOLATED
200 AMSTEL AVE Charlottesville VA,38.0254657,-78.486961,"Amstel Ave, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
700 EXXON Charlottesville VA,38.0260684,-78.5154346,"2201 Fontaine Ave, Charlottesville, VA 22903, USA",ROOFTOP
200 CHERRY AVE Charlottesville VA,38.0254896,-78.5014622,"Cherry Ave, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
800 JEFFERSON ST Charlottesville VA,38.0307889,-78.4754456,"800 E Jefferson St, Charlottesville, VA 22902, USA",ROOFTOP
500 RIDGE MCINTIRE RD Charlottesville VA,38.0352387,-78.4814787,"500 McIntire Rd, Charlottesville, VA 22902, USA",ROOFTOP
200 18TH ST NE Charlottesville VA,38.0241917,-78.4620529,"200 18th St NE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 EMMET ST N Charlottesville VA,38.0405741,-78.5061023,"200 Emmet St N, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 COTTAGE LN Charlottesville VA,37.9822265,-78.4280054,"Cottage Ln, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
